combatMissionID,combatant,timestampMissionStart,missionProfile,subFunc,idealQuantity,minQuantity,numAvailable,fullMissionCredit
10436,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10437,Blue,5634000.0,airToSeaAttack,AerialAttackWater,8,4,10,0.8571428571428571
10437,Blue,5634000.0,airToSeaAttack,AerialAttackAir,4,2,10,0.8571428571428571
10437,Blue,5634000.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10438,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10438,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10439,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
10439,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10439,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10440,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10441,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10441,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10441,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10443,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10444,Blue,5637600.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
10444,Blue,5637600.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
10444,Blue,5637600.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10445,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10445,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10446,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10446,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10446,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10447,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10448,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10448,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10448,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10449,Blue,5641200.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10449,Blue,5641200.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10449,Blue,5641200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10450,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10450,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10451,Blue,5641200.0,airToGroundBomb,AerialBomb,2,1,10,1.0
10452,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10452,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10453,Blue,5641200.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
10453,Blue,5641200.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
10453,Blue,5641200.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10454,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10454,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10455,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
10455,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10455,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10456,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10457,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10457,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10457,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10458,Blue,5644800.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10458,Blue,5644800.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10458,Blue,5644800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10459,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10459,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10460,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10461,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10461,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,14,0.0
10461,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
10462,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
10462,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10462,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10463,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10464,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10464,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10464,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10465,Blue,5648400.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10465,Blue,5648400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10465,Blue,5648400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10466,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10466,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10467,Blue,5648400.0,airToGroundBomb,AerialBomb,2,1,9,1.0
10468,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10468,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10469,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10469,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,14,0.0
10469,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
10470,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10470,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10470,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10471,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10472,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10472,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10472,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10473,Blue,5652000.0,airToGroundAttack,AerialAttackGround,8,4,17,0.8571428571428571
10473,Blue,5652000.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10473,Blue,5652000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10474,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10474,Red,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
10475,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10476,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10476,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,14,0.0
10476,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
10477,Red,5652000.0,airToGroundAttack,AerialAttackGround,8,4,17,0.8571428571428571
10477,Red,5652000.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10477,Red,5652000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10478,Blue,5664660.0,airToAirAttack,AerialAttackAir,8,4,14,1.0
10478,Blue,5664660.0,airToAirAttack,AerialReconAir,2,0,5,1.0
10479,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10480,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10480,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10480,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10481,Blue,5655600.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10481,Blue,5655600.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10481,Blue,5655600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10482,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10482,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10483,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10484,Blue,5655600.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
10484,Blue,5655600.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
10484,Blue,5655600.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10485,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10485,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10486,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
10486,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10486,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10487,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10488,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10488,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10488,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10489,Blue,5659200.0,airToGroundAttack,AerialAttackGround,8,4,20,0.8571428571428571
10489,Blue,5659200.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10489,Blue,5659200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10490,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10490,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10491,Blue,5659200.0,airToGroundBomb,AerialBomb,2,1,10,1.0
10492,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10492,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10493,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10493,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
10493,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10494,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,21,0.0
10494,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10494,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10495,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10496,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10496,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10496,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10497,Blue,5662800.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
10497,Blue,5662800.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
10497,Blue,5662800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10498,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10498,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10499,Blue,5662800.0,airToGroundBomb,AerialBomb,2,1,11,1.0
10500,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10500,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10501,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10501,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
10501,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10502,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,21,0.0
10502,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10502,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10503,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10504,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10504,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10504,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10508,Red,5664600.0,seaToGroundAttack,MarineAttackLarge,2,1,7,1.0
10508,Red,5664600.0,seaToGroundAttack,MarineAttackSmall,2,1,2,1.0
10508,Red,5664600.0,seaToGroundAttack,AerialReconMarine,2,0,3,1.0
10509,Blue,5666400.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10509,Blue,5666400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10509,Blue,5666400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10510,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10510,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10511,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10512,Blue,5666400.0,airToSeaAttack,AerialAttackWater,8,4,10,0.8571428571428571
10512,Blue,5666400.0,airToSeaAttack,AerialAttackAir,4,2,10,0.8571428571428571
10512,Blue,5666400.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10513,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10513,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10514,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,21,0.0
10514,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10514,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10515,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10516,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10516,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10516,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10517,Blue,5670000.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
10517,Blue,5670000.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
10517,Blue,5670000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10518,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10518,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10519,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10520,Blue,5670000.0,airToSeaAttack,AerialAttackWater,8,4,10,0.8571428571428571
10520,Blue,5670000.0,airToSeaAttack,AerialAttackAir,4,2,10,0.8571428571428571
10520,Blue,5670000.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10521,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10521,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10523,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10523,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10523,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10524,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10525,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10525,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10525,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10527,Blue,5673600.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10527,Blue,5673600.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10527,Blue,5673600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10528,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10528,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10529,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10530,Blue,5673600.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
10530,Blue,5673600.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
10530,Blue,5673600.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10531,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10531,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10532,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10532,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10532,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10533,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10534,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10534,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10534,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10535,Blue,5677200.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10535,Blue,5677200.0,airToGroundAttack,AerialAttackAir,4,2,24,0.8571428571428571
10535,Blue,5677200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10536,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10536,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10537,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10538,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10538,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
10538,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10539,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10539,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10539,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10540,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10541,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10541,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10541,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10542,Blue,5680800.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10542,Blue,5680800.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10542,Blue,5680800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10543,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10543,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10544,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10545,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10545,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
10545,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10546,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10546,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10546,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10547,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10548,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10548,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10548,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10549,Blue,5684400.0,airToGroundAttack,AerialAttackGround,8,4,13,0.8571428571428571
10549,Blue,5684400.0,airToGroundAttack,AerialAttackAir,4,2,14,0.8571428571428571
10549,Blue,5684400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10550,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10550,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10551,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10552,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10552,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
10552,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10553,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10553,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10553,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10554,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10555,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10555,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10555,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10556,Blue,5688000.0,airToGroundAttack,AerialAttackGround,8,4,21,0.8571428571428571
10556,Blue,5688000.0,airToGroundAttack,AerialAttackAir,4,2,16,0.8571428571428571
10556,Blue,5688000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10557,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10557,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10558,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10559,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10559,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,16,0.0
10559,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10560,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10560,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10560,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10561,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10562,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10562,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10562,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10563,Blue,5691600.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
10563,Blue,5691600.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
10563,Blue,5691600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10564,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10564,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10565,Blue,5691600.0,airToGroundBomb,AerialBomb,2,1,12,1.0
10566,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10566,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10567,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10567,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,10,0.0
10567,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10568,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10568,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10568,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10569,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10570,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10570,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10570,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10571,Blue,5695200.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10571,Blue,5695200.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10571,Blue,5695200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10572,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10572,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10573,Blue,5695200.0,airToGroundBomb,AerialBomb,2,1,13,1.0
10574,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10574,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10575,Blue,5695200.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
10575,Blue,5695200.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
10575,Blue,5695200.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10576,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10576,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10577,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10577,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10577,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10578,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10579,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10579,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10579,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10580,Blue,5698800.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10580,Blue,5698800.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10580,Blue,5698800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10581,Red,5701020.0,airToAirAttack,AerialAttackAir,8,4,18,0.8
10581,Red,5701020.0,airToAirAttack,AerialReconAir,2,0,0,0.8
10582,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10583,Blue,5698800.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
10583,Blue,5698800.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
10583,Blue,5698800.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10584,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10584,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10585,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10585,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10585,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10586,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10587,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10587,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10587,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10588,Blue,5702400.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
10588,Blue,5702400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
10588,Blue,5702400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
10589,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10589,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10590,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10591,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10591,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,10,0.0
10591,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10592,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
10592,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
10592,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
10593,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10594,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
10594,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
10594,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
10596,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
10597,Blue,5706000.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
10597,Blue,5706000.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
10597,Blue,5706000.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
10598,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
10598,Red,0.0,airToAirAttack,AerialReconAir,2,0,0,0.0
10599,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
