day,baseID,landLabel,location,team,forces,isPort,isShip,baseStatus,baseInventoryActual,baseInventoryBroker,fuelOutbound,fuelInboundPipeline,pipeline,pipelineStatus,reorderPoint,reorderQuantity,vehicleAirCount,vehicleGroundCount,vehicleSeaCount
"77","434","L_Hawaii","(2.9742676794652425, -5.269563444368131)","Blue","[Navy, Air_Force, Marine_Corps]","Y","N","Normal","1.51799248E8","1.59791616E8","4237164.5","59.524197","Y","Operational","1.59298128E8","3.5297124E7","66","409","0"
"77","464","WO_West_Blue","(59.68701595119643, 3.325409941620876)","Blue","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","2455.4714","0.0","N","N/A","0.0","13209.783","10","592","0"
"77","470","WO_West_Blue","(69.26317757294589, 2.805717719780219)","Blue","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","9718.944","0.0","N","N/A","0.0","45514.18","9","801","0"
"77","476","WO_West_Blue","(57.37617173193138, 2.9331430288461604)","Blue","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","27408.203","2242305.5","2102402.8","0.0","N","N/A","2244048.5","1.0609633E7","68","812","0"
"77","481","H_Guam","(-16.190073327432543, 33.29222827953298)","Blue","[Air_Force, Navy]","Y","N","Normal","1.786488E8","1.8050304E8","1.4613999E7","59.524197","Y","Operational","1.8253984E8","7.5157648E7","117","527","7"
"77","490","WO_West_Blue","(57.649082262544255, -4.381503262362642)","Blue","[Navy, Army, Air_Force, Marine_Corps]","Y","N","Normal","7042441.0","6590241.5","3930.005","0.0","N","N/A","6591149.0","234820.53","84","386","0"
"77","494","WO_West_Blue","(60.622534450921734, -5.892851777129124)","Blue","[Air_Force, Army, Navy]","Y","N","Normal","0.0","0.0","27849.549","0.0","N","N/A","0.0","145733.72","59","301","0"
"77","507","WO_West_Blue","(57.152126285709926, -0.3448231456043942)","Blue","[Air_Force, Army, Navy, Marine_Corps]","Y","N","Normal","0.0","0.0","15343.085","0.0","N","N/A","0.0","74735.85","30","591","3"
"77","545","C_Japan","(-49.599552147555244, 7.293558980082423)","Blue","[Marine_Corps, Navy]","Y","N","Normal","5.4459048E7","5.5548056E7","637117.06","0.0","Y","Operational","5.567716E7","2933820.5","0","0","2"
"77","555","D_Korea","(-35.410693696897994, -8.371301915011259)","Blue","[Navy, Air_Force]","Y","N","Normal","6.63866E7","6.1878956E7","508438.62","595.2392","Y","Operational","6.1960728E7","2878348.8","105","3855","13"
"77","584","WO_West_Blue","(59.3668396225695, -39.58002972141802)","Blue","[Air_Force]","N","N","Normal","425894.94","436050.6","6498.47","0.0","N","N/A","437384.66","30056.035","0","0","0"
"77","587","WO_West_Blue","(72.48139462462257, -37.65923882253802)","Blue","[Air_Force, Army]","N","N","Normal","2445631.5","2477121.8","27182.648","0.0","N","N/A","2482585.2","138030.97","0","0","0"
"77","595","WO_West_Blue","(83.76001241835553, -1.6066760388049488)","Blue","[Air_Force]","N","N","Normal","243127.3","258349.47","6151.5312","0.0","N","N/A","259536.72","33296.418","9","0","0"
"77","601","WO_West_Blue","(63.362288904552116, -33.13257529751827)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","2.3530934E7","2.5309872E7","328019.25","0.0","N","N/A","2.5381018E7","1438482.4","0","0","0"
"77","632","WO_West_Blue","(91.98299947458202, -10.179544518041098)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","2658.472","59.524197","Y","Operational","0.0","12830.424","9","599","0"
"77","647","WO_West_Blue","(86.66110441800157, -17.933132530850514)","Blue","[Air_Force, Army]","N","N","Normal","293936.94","311161.16","11106.145","0.0","N","N/A","313594.2","57364.105","8","316","0"
"77","656","WO_West_Blue","(89.70744437176319, 6.645559484235463)","Blue","[Air_Force]","N","N","Normal","333124.38","358032.7","6733.6494","0.0","N","N/A","359480.22","40459.777","9","0","0"
"77","661","WO_West_Blue","(102.80501509807902, -4.907456751777232)","Blue","[Air_Force, Army]","N","N","Normal","133635.14","133492.11","7593.5186","0.0","N","N/A","134253.0","41794.1","9","365","0"
"77","664","WO_West_Blue","(68.22418817216732, -43.827694285935635)","Blue","[Air_Force]","N","N","Normal","49175.547","47471.87","1221.6768","0.0","N","N/A","47704.793","5019.926","0","0","0"
"77","669","WO_West_Blue","(66.53776843605704, -38.88460781468476)","Blue","[Air_Force]","N","N","Normal","59763.67","57735.625","3249.235","0.0","N","N/A","58362.566","17254.146","0","0","0"
"77","671","WO_West_Blue","(57.11535531081756, -41.11240001014051)","Blue","[Air_Force]","N","N","Normal","196398.55","210445.34","6912.7227","0.0","N","N/A","211910.89","38177.324","0","0","0"
"77","678","WO_West_Blue","(79.13972534785592, -11.332469823058887)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","2224463.0","2019918.6","31833.012","0.0","N","N/A","2020211.4","166002.52","39","178","0"
"77","683","WO_West_Blue","(72.84219324487157, -35.22843200342632)","Blue","[Army, Air_Force]","N","N","Normal","7034953.0","7640472.5","189506.27","0.0","N","N/A","7681805.0","998445.1","0","0","0"
"77","699","WO_West_Blue","(118.37499093898788, -18.346846025068686)","Blue","[Air_Force, Army]","N","N","Normal","464907.44","432803.34","8810.993","0.0","N","N/A","434538.1","45964.5","14","259","0"
"77","704","WO_West_Blue","(95.01910366015579, -2.0789008725271287)","Blue","[Air_Force]","N","N","Normal","454701.3","469888.28","8868.409","0.0","N","N/A","471599.22","48180.11","8","0","0"
"77","709","WO_West_Blue","(67.73172149931457, -5.847782144228816)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","1692.994","0.0","N","N/A","0.0","7750.1826","10","382","0"
"77","721","WO_West_Blue","(69.674944585443, -12.307297139022324)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","10380.3545","0.0","N","N/A","0.0","55189.5","12","593","0"
"77","728","WO_West_Blue","(88.60168008720461, -2.5473632077423645)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","1590.0867","59.524197","Y","Operational","0.0","6906.35","40","533","0"
"77","732","WO_West_Blue","(85.39535675160982, -18.225979128863955)","Blue","[Air_Force, Army]","N","N","Normal","571368.2","621354.7","10512.87","0.0","N","N/A","623887.8","47758.81","39","368","0"
"77","738","WO_West_Blue","(87.83594149735438, 2.1080348555151005)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","5493291.0","5402483.0","128711.81","59.524197","Y","Operational","5428391.5","586564.5","6","47","0"
"77","752","WO_West_Blue","(51.803170018923225, -26.670254550137358)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","339511.6","355293.56","4974.815","0.0","N","N/A","356328.06","28066.307","0","0","0"
"77","769","WO_West_Blue","(82.58915422450667, 1.3304374788437485)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","1335.5659","0.0","N","N/A","0.0","6899.215","8","0","0"
"77","775","WO_West_Blue","(77.11407944245718, -11.234607925227522)","Blue","[Air_Force]","N","N","Normal","187725.67","206170.33","7147.2754","0.0","N","N/A","207822.1","33019.395","10","0","0"
"77","780","WO_West_Blue","(90.58712044119414, -7.189212070926743)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","4482.0454","0.0","N","N/A","0.0","24945.664","32","309","0"
"77","785","WO_West_Blue","(109.89766063743747, -17.031571943681314)","Blue","[Air_Force]","N","N","Normal","51973.68","50305.676","5599.5435","59.524197","Y","Operational","51197.27","30602.256","8","0","0"
"77","791","WO_West_Blue","(83.0265738609632, -4.545546994565683)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","162460.81","152054.52","6336.159","0.0","N","N/A","153319.86","33163.008","12","419","0"
"77","799","WO_West_Blue","(97.06195423215962, -10.446976649605702)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","7028.491","0.0","N","N/A","0.0","31488.588","16","326","0"
"77","829","WO_West_Blue","(106.89542758406117, -0.846458171423663)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","32333.68","34519.105","6349.123","0.0","N","N/A","35770.254","32552.457","10","389","0"
"77","843","WO_West_Blue","(104.25668905858072, 1.051555584391508)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","1060.0667","59.524197","Y","Operational","0.0","5962.254","15","0","0"
"77","846","WO_West_Blue","(112.76530079425135, -2.5768281434394424)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","160643.11","152674.38","5578.9346","0.0","N","N/A","153948.08","28359.098","11","314","0"
"77","855","WO_West_Blue","(81.43520487810326, -3.8632260506433482)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","6602.9536","0.0","N","N/A","0.0","31116.994","14","483","0"
"77","859","WO_West_Blue","(85.32088261183605, -2.588301787215201)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","689469.3","716955.5","13148.06","59.524197","Y","Operational","719254.3","77203.12","9","744","0"
"77","886","WO_West_Blue","(54.35630964636337, -24.409210827233125)","Blue","[Air_Force, Army]","N","N","Normal","690800.9","664965.0","9956.713","0.0","N","N/A","666868.2","43744.95","0","0","0"
"77","892","WO_West_Blue","(90.68340754563059, -2.02642871058805)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","1232.8716","0.0","N","N/A","0.0","7166.0205","12","0","0"
"77","896","WO_West_Blue","(100.08528796839636, -0.17573255599258175)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","1232.8716","0.0","N","N/A","0.0","6387.712","12","335","0"
"77","900","WO_West_Blue","(102.57946175989161, -2.1606142805000843)","Blue","[Air_Force]","N","N","Normal","485518.5","458936.4","8028.7373","0.0","N","N/A","460337.53","45358.52","10","0","0"
"77","905","WO_West_Blue","(80.6325624284313, -15.43789747597772)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","1105.7069","0.0","N","N/A","0.0","4556.4556","9","0","0"
"77","909","WO_West_Blue","(84.24380256240352, -6.366930985894044)","Blue","[Army, Air_Force]","N","N","Normal","0.0","0.0","486.42856","0.0","N","N/A","0.0","2527.5874","10","362","0"
"77","914","WO_West_Blue","(75.76523698555965, -15.87131333274479)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","7133.0557","59.524197","Y","Operational","0.0","31966.793","8","0","0"
"77","919","WO_West_Blue","(116.0609055540416, -11.58134540387961)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","1.7830134E7","3.4355508E7","3.2461282E7","0.0","N","N/A","3.4372612E7","2.07224832E8","0","80","0"
"77","936","WO_West_Blue","(73.26225722640149, -9.058077040726673)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","1162.7788","0.0","N","N/A","0.0","6659.7085","13","0","0"
"77","941","WO_West_Blue","(72.82726402301796, -6.13372094045468)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","214.92003","0.0","N","N/A","0.0","1144.5039","11","687","0"
"77","943","WO_West_Blue","(84.31194966273961, -14.478054172390102)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","3952.0195","0.0","N","N/A","0.0","16526.312","12","316","0"
"77","947","L_Hawaii","(2.4418163800207537, -2.028974931318686)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","0.0","0.0","753988.44","59.524197","Y","Operational","0.0","8009146.0","135","571","1"
"77","972","WO_West_Blue","(97.78508566948477, 1.4631803743131826)","Blue","[Air_Force, Army]","N","N","Normal","3.99796448E8","4.04562464E8","8.15142E7","0.0","N","N/A","4.053824E8","2.94375296E8","0","561","0"
"77","981","WO_West_Blue","(81.2447159992675, -4.751872639079664)","Blue","[Army, Air_Force]","N","N","Normal","3.66989664E8","3.83315008E8","6.1913964E7","0.0","N","N/A","4.0575504E8","3.42882624E8","24","266","0"
"77","986","WO_West_Blue","(59.79307428223123, -1.0756407160143198)","Blue","[Air_Force, Army]","N","N","Normal","1.65791008E8","1.60257664E8","5.0970936E7","0.0","N","N/A","1.7709424E8","2.49975696E8","0","252","0"
"77","989","WO_West_Blue","(116.88229888368329, 0.9105211195054892)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","1924.2628","0.0","N","N/A","0.0","8786.06","23","420","0"
"77","1001","WO_West_Blue","(107.34804921178733, -13.537120106456044)","Blue","[Army, Air_Force]","N","N","Normal","0.0","0.0","277.34607","0.0","N","N/A","0.0","1612.7246","33","266","0"
"77","1004","WO_West_Blue","(96.05710297506408, -16.903191535027474)","Blue","[Air_Force]","N","N","Normal","41462.645","41563.258","1582.3224","0.0","N","N/A","41793.617","9015.163","12","0","0"
"77","1009","WO_West_Blue","(61.5907568662854, -2.1438229258126)","Blue","[Army, Air_Force]","N","N","Normal","858190.1","810365.0","31473.783","59.524197","Y","Operational","816073.2","154779.33","15","453","0"
"77","1018","WO_West_Blue","(72.68688814323647, -0.6525208190247156)","Blue","[Air_Force]","N","N","Normal","557861.44","505607.72","6906.4907","0.0","N","N/A","506748.34","30650.998","9","0","0"
"77","1021","WO_West_Blue","(114.85601813346966, -17.824503133585168)","Blue","[Air_Force]","N","N","Normal","36922.11","37603.99","1581.0497","0.0","N","N/A","37886.29","9399.903","12","0","0"
"77","1026","WO_West_Blue","(71.15144587532109, -8.584869687087902)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","6694.2305","59.524197","Y","Operational","0.0","37192.95","6","564","0"
"77","1031","WO_West_Blue","(107.72980634232692, -19.625338040865387)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","117087.586","121084.05","8262.612","0.0","N","N/A","122910.07","38243.027","7","473","0"
"77","1044","WO_West_Blue","(113.96605983320109, -5.916219522664832)","Blue","[Air_Force]","N","N","Normal","275451.3","271972.22","7707.3374","59.524197","Y","Operational","273474.72","40461.68","6","0","0"
"77","1048","WO_West_Blue","(74.50206400317424, -7.551425137362642)","Blue","[Air_Force]","N","N","Normal","288357.62","273695.53","7259.62","0.0","N","N/A","275079.72","39397.227","4","0","0"
"77","1054","WO_West_Blue","(98.11763435096447, -15.828709864354394)","Blue","[Army, Air_Force]","N","N","Normal","2058299.4","2069995.2","1302.1304","0.0","N","N/A","2070362.9","6666.5254","12","352","0"
"77","1057","WO_West_Blue","(98.85406572381271, 5.609042324862628)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","1601.6593","0.0","N","N/A","0.0","10586.621","6","0","0"
"77","1062","WO_West_Blue","(95.5195870467586, -17.953436212225284)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","286637.6","299503.16","10908.02","0.0","N","N/A","301797.6","57323.75","7","367","0"
"77","1080","WO_West_Blue","(112.86375194573316, 1.4960508241758106)","Blue","[Air_Force, Army]","N","N","Normal","1903765.9","2013174.4","44410.89","59.524197","Y","Operational","2022439.4","219504.16","6","308","0"
"77","1094","WO_West_Blue","(85.14257025622635, -17.089961796016482)","Blue","[Air_Force, Army]","N","N","Normal","84152.21","81590.03","12092.796","0.0","N","N/A","83692.83","49857.26","8","466","0"
"77","1100","WO_West_Blue","(112.50993219263597, -18.425997093178694)","Blue","[Air_Force, Army]","N","N","Normal","363694.88","368563.16","9813.641","0.0","N","N/A","370205.94","50822.945","32","256","0"
"77","1105","WO_West_Blue","(89.73339879517152, -3.00315504807692)","Blue","[Air_Force]","N","N","Normal","409483.62","414891.66","7867.1357","0.0","N","N/A","416518.78","40156.42","14","0","0"
"77","1110","WO_West_Blue","(73.82002155510804, -1.3911376005176237)","Blue","[Air_Force, Army]","N","N","Normal","154357.22","155014.58","8265.592","0.0","N","N/A","156866.86","40266.207","13","300","0"
"77","1115","WO_West_Blue","(109.35623893602735, 5.106359460851635)","Blue","[Army, Air_Force]","N","N","Normal","5682123.5","5483292.0","2253.8044","0.0","N","N/A","5483422.0","13773.35","23","299","0"
"77","1121","WO_West_Blue","(96.74084933158343, 3.089296445741766)","Blue","[Army, Air_Force]","N","N","Normal","8770619.0","8106357.5","174856.03","59.524197","Y","Operational","8138237.5","793878.9","24","241","0"
"77","1136","WO_West_Blue","(80.53405843685141, 2.690000429258248)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","1232.8716","0.0","N","N/A","0.0","7136.412","0","471","0"
"77","1140","WO_West_Blue","(114.30949280507491, -18.216752735118007)","Blue","[Army, Air_Force]","N","N","Normal","1.2071714E7","1.2275029E7","169347.22","0.0","N","N/A","1.2308661E7","922335.5","4","307","0"
"77","1154","L_Hawaii","(3.2048370543889746, -2.317699390453299)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","691.20355","59.524197","Y","Operational","0.0","2972.1682","63","364","0"
"77","1166","WO_West_Blue","(87.86170089570862, -4.109910389901103)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","1.6771054E7","1.5959272E7","255975.0","0.0","N","N/A","1.6008527E7","1274512.8","18","64","0"
"77","1190","WO_West_Blue","(111.04917902220325, -6.010038085847427)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","3327.9622","0.0","N","N/A","0.0","17910.688","0","714","0"
"77","1198","WO_West_Blue","(111.1615698401248, -5.268884670977798)","Blue","[Air_Force, Army]","N","N","Normal","88906.66","83354.36","7985.0776","59.524197","Y","Operational","84783.61","43791.266","35","288","0"
"77","1203","WO_West_Blue","(74.61593231137834, -1.163896162431314)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","1162.7788","0.0","N","N/A","0.0","5974.8164","12","0","0"
"77","1234","WO_West_Blue","(85.12744075051887, -4.842102721497255)","Blue","[Army, Air_Force]","N","N","Normal","0.0","0.0","739.11115","0.0","N","N/A","0.0","3162.7515","14","235","0"
"77","1238","WO_West_Blue","(113.29647726925896, -4.631111564217036)","Blue","[Air_Force]","N","N","Normal","0.0","0.0","530.0333","0.0","N","N/A","0.0","3044.5142","14","0","0"
"77","1240","WO_West_Blue","(113.79034296407644, -7.330115685096146)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","8445.819","0.0","N","N/A","0.0","48836.438","36","443","0"
"77","1255","WO_West_Blue","(110.40778586710093, -5.279247100660996)","Blue","[Army, Air_Force]","N","N","Normal","9265333.0","9803713.0","177085.58","59.524197","Y","Operational","9840213.0","750750.25","33","371","0"
"77","1270","WO_West_Blue","(65.02249515474301, -7.812779017857139)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","3905.204","0.0","N","N/A","0.0","18418.145","10","687","0"
"77","1280","WO_West_Blue","(88.29405265620812, -2.4784738820769263)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","5310762.0","5449055.5","108874.22","0.0","N","N/A","5471173.0","582303.1","8","55","0"
"77","1299","H_Guam","(-10.629282520449294, 32.6588899381868)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","1.0525146E7","1.1133933E7","1308453.2","59.524197","Y","Operational","1.114904E7","1.2168314E7","12","0","0"
"77","1321","WO_West_Blue","(104.03616822198143, -13.692720853365387)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","11165.224","0.0","N","N/A","0.0","47175.34","12","441","0"
"77","1331","WO_West_Blue","(98.54677580576242, -13.711667239010993)","Blue","[Air_Force]","N","N","Normal","302821.94","276813.72","7196.046","0.0","N","N/A","278046.84","32624.05","12","0","0"
"77","1335","WO_West_Blue","(99.29546100521912, -14.92808314732143)","Blue","[Air_Force]","N","N","Normal","267729.03","258940.25","7456.6196","0.0","N","N/A","260375.3","36536.02","16","0","0"
"77","1339","WO_West_Blue","(87.35519071999755, -5.676242702609898)","Blue","[Army, Air_Force]","N","N","Normal","3065106.0","2896393.5","2012.1102","0.0","N","N/A","2897031.5","6272.5596","16","240","0"
"77","1342","WO_West_Blue","(79.20092365095837, -1.2200807005494454)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","1232.8716","0.0","N","N/A","0.0","5267.328","14","327","0"
"77","1346","WO_West_Blue","(62.118745994078864, -5.230785327953299)","Blue","[Army, Air_Force]","N","N","Normal","4135458.5","4257203.5","5062.189","0.0","N","N/A","4258037.5","26941.602","19","420","0"
"77","1350","F_Okinawa","(-34.90242839892869, 27.0472184065934)","Blue","[Air_Force, Army]","N","N","Normal","1.989525E7","2.0978634E7","4312375.0","0.0","N","N/A","2.03734E7","2.201818E7","25","1","0"
"77","1366","H_Guam","(-11.197175491774516, 32.808937156593416)","Blue","[Air_Force, Army]","N","N","Normal","0.115740724","0.0","59.52395","59.524197","Y","Operational","0.0","294.91602","48","0","0"
"77","1378","WO_West_Blue","(58.02204534010002, -4.687964248080135)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","1060.0667","0.0","N","N/A","0.0","4585.4487","28","349","0"
"77","1381","A_China","(-94.67083250671469, 27.19637491414835)","Red","[Army, Air_Force, Navy]","Y","N","Repair","0.0","0.0","381.88547","0.0","N","N/A","0.0","2040.3313","27","150","0"
"77","1385","A_China","(-84.01707452348613, 27.925266140109898)","Red","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","5025.146","0.0","N","N/A","0.0","24637.547","469","7009","23"
"77","1391","A_China","(-88.85566213107374, 27.253670157967036)","Red","[Navy, Air_Force]","Y","N","Repair","775864.8","1159587.0","862502.56","0.0","N","N/A","1281683.2","3918770.2","44","102","0"
"77","1415","A_China","(-92.32390817188835, 26.666101476648365)","Red","[Air_Force, Army, Navy]","Y","N","Normal","0.0","0.0","13000.714","0.0","N","N/A","0.0","73439.89","1460","11488","19"
"77","1434","A_China","(-45.41727391344159, -3.7627167754120876)","Red","[Army, Navy]","Y","N","Normal","402752.78","406359.56","16458.562","0.0","N","N/A","406821.3","85112.92","36","284","0"
"77","1436","A_China","(-97.92199696599164, 28.294825291895606)","Red","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","120254.14","116944.88","26728.596","0.0","N","N/A","119123.45","122859.336","73","246","0"
"77","1451","A_China","(-49.29566368575266, -1.519917582417591)","Red","[Army, Navy]","Y","N","Normal","0.0","0.0","702.82697","33.126842","Y","Disabled","0.0","3439.3953","12","143","0"
"77","1454","A_China","(-47.73515710841167, -4.8173828125)","Red","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","0.0","0.0","218.67888","0.0","N","N/A","0.0","1213.1301","13","294","2"
"77","1458","A_China","(-100.07861143328043, 26.99302455357143)","Red","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","7849.3755","0.0","N","N/A","0.0","39448.793","26","297","1"
"77","1469","A_China","(-86.5052773241973, 28.769413203983518)","Red","[Air_Force, Navy]","Y","N","Normal","0.0","0.0","95554.87","0.0","N","N/A","0.0","403498.34","463","692","17"
"77","1481","A_China","(-58.05551872863508, 7.752500429258234)","Red","[Air_Force, Navy]","Y","N","Normal","2147664.8","2094006.0","69237.47","0.0","N","N/A","2107301.2","890533.5","29","77","1"
"77","1491","A_China","(-80.77207453302405, 17.13579584478022)","Red","[Air_Force, Army, Navy, Marine_Corps]","Y","N","Normal","0.0","0.0","43364.83","0.0","N","N/A","0.0","250668.52","534","5364","8"
"77","1505","A_China","(-44.26183034351729, -5.661299150068686)","Red","[Army, Air_Force, Navy]","Y","N","Repair","0.0","0.0","45.644848","0.0","N","N/A","0.0","204.46533","43","231","1"
"77","1507","A_China","(-66.5036308429221, 7.681984031593416)","Red","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","1868.8466","0.0","N","N/A","0.0","9179.905","24","459","0"
"77","1515","A_China","(-86.18169904468319, 26.44086967719781)","Red","[Marine_Corps, Navy]","Y","N","Repair","0.0","0.0","14178.592","0.0","Y","Operational","0.0","78639.77","0","76","1"
"77","1523","A_China","(-82.40073899706995, 15.47207675137362)","Red","[Air_Force, Army, Navy]","Y","N","Normal","0.0","0.0","25460.291","0.0","Y","Operational","0.0","132594.8","48","149","2"
"77","1535","A_China","(-63.44766383263642, 7.669932606456044)","Red","[Army, Navy]","Y","N","Normal","0.0","0.0","864.00323","0.0","N","N/A","0.0","3988.4902","28","338","1"
"77","1541","A_China","(-53.52790147913868, 2.8974824004120876)","Red","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","0.0","0.0","159.78078","0.0","N","N/A","0.0","818.21576","69","216","1"
"77","1545","A_China","(-82.78882691368577, 18.81952910370879)","Red","[Army, Navy]","Y","N","Normal","1.2122718E7","1.2768781E7","927.898","0.0","N","N/A","1.2768781E7","5016.647","5","219","1"
"77","1548","A_China","(-83.02991183158345, 12.85848428914835)","Red","[Air_Force, Navy, Marine_Corps]","Y","N","Normal","0.0","0.0","7121.3677","0.0","Y","Disabled","0.0","35466.62","51","29","7"
"77","1555","A_China","(-55.19457211993347, 5.481960422390117)","Red","[Army, Air_Force, Navy]","Y","N","Normal","0.0","0.0","554.69214","0.0","N","N/A","0.0","2631.6536","54","270","4"
"77","1560","A_China","(-73.90775341266328, 8.76157924107143)","Red","[Air_Force, Marine_Corps, Navy]","Y","N","Repair","1000146.3","1349738.1","295901.7","0.0","N","N/A","1409692.8","1532562.9","80","213","6"
"77","1580","A_China","(-70.74086888429373, 7.84636847527473)","Red","[Air_Force, Marine_Corps, Navy]","Y","N","Combat","520899.62","499555.94","1116007.5","0.0","Y","Operational","926952.56","3173694.8","27","159","4"
"77","1602","A_China","(-60.3580041642504, 8.23797003777473)","Red","[Navy, Army, Air_Force, Marine_Corps]","Y","N","Repair","0.0","0.0","3940.8525","0.0","N","N/A","0.0","22626.371","20","220","2"
"77","1607","A_China","(-51.62239925108352, 0.3586559924450512)","Red","[Navy, Army, Air_Force, Marine_Corps]","Y","N","Normal","0.0","0.0","1164.383","0.0","N","N/A","0.0","5888.2485","18","479","0"
"77","1616","A_China","(-79.48042249114881, 11.655037345467036)","Red","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Repair","0.0","0.0","425.701","0.0","Y","Operational","0.0","1923.5745","21","130","1"
"77","1621","A_China","(-84.66118372108106, 22.527440333104394)","Red","[Marine_Corps, Navy]","Y","N","Repair","0.0","0.0","19087.16","0.0","N","N/A","0.0","110757.03","3","75","0"
"77","1628","A_China","(-86.98739350926321, 24.349019144917577)","Red","[Army, Navy, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","3515.4004","0.0","Y","Operational","0.0","19841.887","26","295","0"
"77","1633","A_China","(-76.83987307906544, 11.062532194368117)","Red","[Air_Force, Marine_Corps, Navy]","Y","N","Repair","0.0","0.0","9772.991","0.0","N","N/A","0.0","42093.6","50","72","0"
"77","1644","A_China","(-69.71255608289586, 3.1155455872252844)","Red","[Air_Force, Army]","N","N","Repair","0.0","0.0","33496.742","0.0","N","N/A","0.0","139964.64","33","130","0"
"77","1651","A_China","(-93.38223056665018, 12.077958826829814)","Red","[Air_Force, Army]","N","N","Normal","0.0","0.0","6707.53","0.0","N","N/A","0.0","34430.883","25","191","0"
"77","1656","A_China","(-96.24360043377095, -0.028370450437051886)","Red","[Air_Force]","N","N","Normal","0.0","0.0","1060.0667","0.0","Y","Operational","0.0","5331.4385","34","0","0"
"77","1659","A_China","(-101.39037648224065, 15.938090791869541)","Red","[Air_Force, Army]","N","N","Normal","0.0","0.0","9956.713","0.0","N","N/A","0.0","44083.52","23","123","0"
"77","1665","A_China","(-63.80873324189659, -7.16939603365384)","Red","[Air_Force, Army]","N","N","Normal","132212.64","137869.98","4113.0938","0.0","N","N/A","138688.75","20376.346","12","19","0"
"77","1670","A_China","(-97.4611140253248, 21.52521706690864)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","634.57074","0.0","N","N/A","0.0","3567.1448","45","310","0"
"77","1673","A_China","(-60.24897805546679, 1.4578167856868163)","Red","[Air_Force, Army]","N","N","Repair","0.0","0.0","5035.198","0.0","N","N/A","0.0","24742.836","38","20","0"
"77","1680","A_China","(-66.35928214261591, 4.260696769886323)","Red","[Air_Force, Army]","N","N","Repair","0.0","0.0","18384.133","0.0","N","N/A","0.0","81967.03","45","118","0"
