combatMissionId,cuvgId,team,timestampMissionStart,locationStart,startBaseID,locationTarget,timestampMissionEnd,locationEndPlan,locationEndActual,endBaseId,domain,missionProfile,forces,cuvgFunctions,milesPlan,fuelConsumedPlan,milesActual,fuelConsumedActual,winTeam,blueDamaged,redDamaged
"13560","1887","Blue","7056000.0","(-33.08135986328125, 27.684377670288086)","389","(-44.26183034351729, -5.661299150068686)","7093620.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","4843.8","65593.14","4843.8","65593.14","Blue","0","1"
"13567","1889","Blue","7059600.0","(-34.902427673339844, 27.047218322753906)","1350","(-63.03793321175681, -9.981423849587912)","7105560.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","6356.4272","119183.02","6356.4272","119183.02","Blue","0","1"
"13567","1916","Blue","7059600.0","(-61.11067199707031, 36.632381439208984)","313","(-63.03793321175681, -9.981423849587912)","7105560.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","6446.4","134700.89","6446.4","134700.89","Blue","0","1"
"13610","1303","Blue","7077600.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-85.32115207430411, 10.316706730769226)","7106460.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3964.5469","88101.04","3964.5469","88101.04","Blue","0","1"
"13617","1238","Blue","7081200.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-74.34259364484812, -0.2021944835571361)","7109940.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3940.5808","87568.46","3940.5808","87568.46","Blue","0","1"
"13595","1240","Blue","7070400.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-96.77174142160604, 4.896076579670321)","7112580.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","6931.3384","154029.73","6931.3384","154029.73","Blue","0","1"
"12675","3747","Red","6654600.0","(-78.12401633864238, 17.922271255096405)","Unknown","(-77.08646596278652, 28.031749651748186)","7120620.0","(-75.92479705810547, 12.681318283081055)","(-75.92479705810547, 12.681318283081055)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackLarge]","1206.7103","429662.0","1206.7103","429662.0","Red","1","0"
"12675","4028","Red","6654600.0","(-92.32390594482422, 26.666101455688477)","1415","(-77.08646596278652, 28.031749651748186)","7120620.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","seaToGroundAttack","Navy","[AerialReconMarine]","1878.5054","11379.408","1878.5054","11379.408","Red","1","0"
"12675","2384","Red","6654600.0","(-80.14399168497285, 21.120878494121982)","Unknown","(-77.08646596278652, 28.031749651748186)","7120620.0","(-60.54657745361328, 16.980257034301758)","(-60.54657745361328, 16.980257034301758)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","2158.4004","281530.5","2158.4004","281530.5","Red","1","0"
"12675","2428","Red","6654600.0","(-60.546819193370794, 16.98040563092649)","Unknown","(-77.08646596278652, 28.031749651748186)","7120620.0","(-79.1371078491211, 18.539249420166016)","(-79.1371078491211, 18.539249420166016)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","2029.2607","264686.2","2029.2607","264686.2","Red","1","0"
"13644","1281","Blue","7095600.0","(-49.599552154541016, 7.2935590744018555)","545","(-71.70683953806007, -0.9598697201236206)","7121340.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3254.0898","72313.1","3254.0898","72313.1","Blue","0","1"
"13637","1305","Blue","7092000.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-54.65040350117506, -11.530241243131869)","7123380.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4530.4507","120812.01","4530.4507","120812.01","Blue","0","1"
"13604","2025","Blue","7074000.0","(-33.08135986328125, 27.684377670288086)","389","(-64.68651580810547, -8.873334884643555)","7131900.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundBomb","Air_Force","[AerialBomb]","6633.213","331660.66","6633.213","331660.66","Blue","0","1"
"13597","2087","Blue","7070400.0","(-34.902427673339844, 27.047218322753906)","1350","(-74.19353485107422, -8.987363815307617)","7132980.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundBomb","Air_Force","[AerialBomb]","7281.29","400470.94","7281.29","400470.94","Blue","0","1"
"13718","1305","Blue","7128000.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-70.29926956721968, 22.52749542834576)","7135800.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1634.8364","43595.633","1634.8364","43595.633","Blue","0","1"
"13533","1242","Blue","7041600.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-68.26253111970011, 27.157957428328615)","7141380.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4291.16","114430.93","4291.16","114430.93","Blue","0","1"
"13533","1559","Blue","7041600.0","(-61.11067199707031, 36.632381439208984)","313","(-68.26253111970011, 27.157957428328615)","7141380.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialReconMarine]","1739.6176","155534.67","1739.6176","155534.67","Blue","0","1"
"13684","1303","Blue","7113600.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-86.7538117673721, 19.829136645520293)","7141680.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3768.0435","83734.3","3768.0435","83734.3","Red","1","0"
"13694","1238","Blue","7117200.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-72.77396979020104, 18.898822102651767)","7142400.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4083.0344","90734.09","4083.0344","90734.09","Blue","0","1"
"13694","1556","Blue","7117200.0","(-61.11067199707031, 36.632381439208984)","313","(-72.77396979020104, 18.898822102651767)","7142400.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Marine_Corps","[AerialAttackAir, AerialResupply]","2751.8018","128417.42","2751.8018","128417.42","Blue","0","1"
"13691","1307","Blue","7117200.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-98.22259663807839, 14.91051038804946)","7152540.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5387.27","143660.52","5387.27","143660.52","Blue","0","1"
"13760","1263","Blue","7149600.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-73.11200048248077, 19.71441858896084)","7154460.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","966.6497","21481.104","966.6497","21481.104","Red","1","0"
"13658","2067","Blue","7102800.0","(-33.08135986328125, 27.684377670288086)","389","(-95.07300885281558, 24.442886026107217)","7155780.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","7626.7617","158890.88","7626.7617","158890.88","Red","1","0"
"13658","1916","Blue","7102800.0","(-61.11067199707031, 36.632381439208984)","313","(-95.07300885281558, 24.442886026107217)","7155780.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","4350.326","90902.336","4350.326","90902.336","Red","1","0"
"13651","1887","Blue","7099200.0","(-33.08135986328125, 27.684377670288086)","389","(-101.39037648224065, 15.938090791869541)","7158660.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","8809.13","119290.33","8809.13","119290.33","Blue","0","1"
"13651","1933","Blue","7099200.0","(-33.08135986328125, 27.684377670288086)","389","(-101.39037648224065, 15.938090791869541)","7158660.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","8809.13","183523.58","8809.13","183523.58","Blue","0","1"
"13701","1240","Blue","7120800.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-86.5052773241973, 28.769413203983518)","7159500.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","6135.7485","136349.97","6135.7485","136349.97","Blue","0","1"
"13675","2010","Blue","7110000.0","(-15.434316635131836, 12.802423477172852)","383","(-69.13875080118423, 7.166047819368131)","7161360.0","(-15.434316961833105, 12.802423162774716)","(-15.434316961833105, 12.802423162774716)","383","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","7338.138","129946.22","7338.138","129946.22","Blue","0","1"
"13675","1935","Blue","7110000.0","(-33.08135986328125, 27.684377670288086)","389","(-69.13875080118423, 7.166047819368131)","7161360.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","5500.577","114595.38","5500.577","114595.38","Blue","0","1"
"13786","1307","Blue","7160400.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-66.52391220277495, 12.333590154442549)","7168440.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1688.9521","45038.72","1688.9521","45038.72","Blue","0","1"
"13757","1242","Blue","7149600.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-56.93202953317666, -3.946498325892861)","7169520.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1968.4307","52491.48","1968.4307","52491.48","Red","1","0"
"13531","2091","Blue","7041600.0","(64.85615539550781, 0.4673119783401489)","352","(-55.95551681518555, -7.1193718910217285)","7170780.0","(64.85615643312784, 0.4673119848901024)","(64.85615643312784, 0.4673119848901024)","352","Air","airToGroundBomb","Air_Force","[AerialBomb]","16699.137","1335931.0","16699.137","1335931.0","Blue","0","1"
"13742","1305","Blue","7142400.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-93.95214891524527, 18.289902784024903)","7174800.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4730.3247","126141.98","4730.3247","126141.98","Red","1","0"
"13715","1281","Blue","7128000.0","(-49.599552154541016, 7.2935590744018555)","545","(-107.929290484602, 7.970767513736263)","7174980.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","7982.4814","177388.47","7982.4814","177388.47","Blue","0","1"
"13750","1238","Blue","7146000.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-80.77207453302405, 17.13579584478022)","7179240.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4909.8755","109108.34","4909.8755","109108.34","Red","1","0"
"13800","1261","Blue","7167600.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-59.8633677871947, 12.686356427669093)","7179840.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2622.699","58282.195","2622.699","58282.195","Blue","0","1"
"13708","2341","Blue","7124400.0","(-16.190073013305664, 33.29222869873047)","481","(-95.41089066887437, 1.0658160199175768)","7183560.0","(-16.190073327432543, 33.29222827953298)","(-16.190073327432543, 33.29222827953298)","481","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","11112.825","231517.23","11112.825","231517.23","Blue","0","1"
"13708","1889","Blue","7124400.0","(-34.902427673339844, 27.047218322753906)","1350","(-95.41089066887437, 1.0658160199175768)","7183560.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","8768.91","164417.08","8768.91","164417.08","Blue","0","1"
"13791","1240","Blue","7164000.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-62.529098963420225, -12.77667839972527)","7190280.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3375.6113","75013.586","3375.6113","75013.586","Red","1","0"
"13830","1283","Blue","7182000.0","(-49.599552154541016, 7.2935590744018555)","545","(-70.29920927641678, 12.681574437654211)","7195560.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2912.315","77661.73","2912.315","77661.73","Blue","0","1"
"13812","1307","Blue","7174800.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-66.5036308429221, 7.681984031593416)","7195740.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2201.7922","58714.453","2201.7922","58714.453","Blue","0","1"
"13539","2214","Blue","7045200.0","(97.78508758544922, 1.463180422782898)","972","(-51.60566329956055, -8.030230522155762)","7201260.0","(97.78508566948477, 1.4631803743131826)","(97.78508566948477, 1.4631803743131826)","972","Air","airToGroundBomb","Air_Force","[AerialBomb]","20506.877","1777262.6","20506.877","1777262.6","Blue","0","1"
"13736","2087","Blue","7138800.0","(-34.902427673339844, 27.047218322753906)","1350","(-89.17273712158203, 6.01702880859375)","7204260.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundBomb","Air_Force","[AerialBomb]","7691.9375","423056.56","7691.9375","423056.56","Blue","0","1"
"13744","2025","Blue","7142400.0","(-33.08135986328125, 27.684377670288086)","389","(-80.76436614990234, -5.0660176277160645)","7208940.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundBomb","Air_Force","[AerialBomb]","7839.6255","391981.28","7839.6255","391981.28","Blue","0","1"
"13878","1307","Blue","7203600.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-66.56558180964416, 12.38267733321434)","7211460.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1648.4215","43957.902","1648.4215","43957.902","Red","1","0"
"13769","2004","Blue","7153200.0","(-16.190073013305664, 33.29222869873047)","481","(-82.31733357305275, 11.358495020604394)","7212780.0","(-16.190073327432543, 33.29222827953298)","(-16.190073327432543, 33.29222827953298)","481","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","8831.352","193185.81","8831.352","193185.81","Red","1","0"
"13769","1933","Blue","7153200.0","(-33.08135986328125, 27.684377670288086)","389","(-82.31733357305275, 11.358495020604394)","7212780.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","6746.891","140560.27","6746.891","140560.27","Red","1","0"
"13836","1261","Blue","7185600.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-53.52790147913868, 2.8974824004120876)","7215660.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4221.057","93801.266","4221.057","93801.266","Blue","0","1"
"13472","3869","Red","7014600.0","(-97.9219970703125, 28.294824600219727)","1436","(-75.16563768541693, 22.48123068337911)","7216920.0","(-97.92199696599164, 28.294825291895606)","(-97.92199696599164, 28.294825291895606)","1436","Air","seaToGroundAttack","Navy","[AerialReconMarine]","2947.1084","17852.676","2947.1084","17852.676","Blue","0","1"
"13472","2380","Red","7014600.0","(-73.11195373535156, 12.681583468172407)","Unknown","(-75.16563768541693, 22.48123068337911)","7216920.0","(-73.11195373535156, 19.714284896850586)","(-73.11195373535156, 19.714284896850586)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","718.45624","93711.69","718.45624","93711.69","Blue","0","1"
"13472","3979","Red","7014600.0","(-66.52352749028799, 12.333746683039877)","Unknown","(-75.16563768541693, 22.48123068337911)","7216920.0","(-75.85244750976562, 21.063087463378906)","(-75.85244750976562, 21.063087463378906)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackLarge]","1123.458","706416.75","1123.458","706416.75","Blue","0","1"
"13472","2374","Red","7014600.0","(-76.99546277235129, 19.041318442255392)","Unknown","(-75.16563768541693, 22.48123068337911)","7216920.0","(-77.33121490478516, 14.087912559509277)","(-77.33121490478516, 14.087912559509277)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","968.2484","126293.27","968.2484","126293.27","Blue","0","1"
"13805","1935","Blue","7171200.0","(-33.08135986328125, 27.684377670288086)","389","(-82.40073899706995, 15.47207675137362)","7218000.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","6513.8755","135705.77","6513.8755","135705.77","Blue","0","1"
"13805","1887","Blue","7171200.0","(-33.08135986328125, 27.684377670288086)","389","(-82.40073899706995, 15.47207675137362)","7218000.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","6513.8755","88208.75","6513.8755","88208.75","Blue","0","1"
"13569","2219","Blue","7059600.0","(59.79307556152344, -1.0756406784057617)","986","(-104.18700408935547, 20.809127807617188)","7222020.0","(59.79307428223123, -1.0756407160143198)","(59.79307428223123, -1.0756407160143198)","986","Air","airToGroundBomb","Air_Force","[AerialBomb]","21396.861","1426457.5","21396.861","1426457.5","Blue","0","1"
"13827","1281","Blue","7182000.0","(-49.599552154541016, 7.2935590744018555)","545","(-96.91084804629664, -2.6325416404770863)","7223040.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","6666.4546","148143.42","6666.4546","148143.42","Red","1","0"
"13875","1283","Blue","7203600.0","(-49.599552154541016, 7.2935590744018555)","545","(-63.80873324189659, -7.16939603365384)","7227180.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2798.1526","74617.4","2798.1526","74617.4","Blue","0","1"
"13866","2341","Blue","7200000.0","(-16.190073013305664, 33.29222869873047)","481","(-55.19457211993347, 5.481960422390117)","7233060.0","(-16.190073327432543, 33.29222827953298)","(-16.190073327432543, 33.29222827953298)","481","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","6308.495","131427.02","6308.495","131427.02","Red","1","0"
"13866","1889","Blue","7200000.0","(-34.902427673339844, 27.047218322753906)","1350","(-55.19457211993347, 5.481960422390117)","7233060.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","4001.7993","75033.74","4001.7993","75033.74","Red","1","0"
"13625","2217","Blue","7084800.0","(81.24471282958984, -4.751872539520264)","981","(-64.87384796142578, -11.088533401489258)","7236420.0","(81.2447159992675, -4.751872639079664)","(81.2447159992675, -4.751872639079664)","981","Air","airToGroundBomb","Air_Force","[AerialBomb]","19875.266","1590021.2","19875.266","1590021.2","Blue","0","1"
"13588","2016","Blue","7066800.0","(-61.11067199707031, 36.632381439208984)","313","(-106.35715779418722, 7.910714285714278)","7238580.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","6920.2007","216256.33","6920.2007","216256.33","Blue","0","1"
"13588","1910","Blue","7066800.0","(2.9742677211761475, -5.269563674926758)","434","(-106.35715779418722, 7.910714285714278)","7238580.0","(2.9742676794652425, -5.269563444368131)","(2.9742676794652425, -5.269563444368131)","434","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","15176.625","347998.97","15176.625","347998.97","Blue","0","1"
"13913","1261","Blue","7221600.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-79.48042249114881, 11.655037345467036)","7242660.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2219.289","49317.53","2219.289","49317.53","Blue","0","1"
"13819","2010","Blue","7178400.0","(-15.434316635131836, 12.802423477172852)","383","(-47.73515710841167, -4.8173828125)","7243200.0","(-15.434316961833105, 12.802423162774716)","(-15.434316961833105, 12.802423162774716)","383","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","5059.203","89590.07","5059.203","89590.07","Blue","0","1"
"13819","1556","Blue","7178400.0","(-61.11067199707031, 36.632381439208984)","313","(-47.73515710841167, -4.8173828125)","7243200.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Marine_Corps","[AerialAttackAir, AerialResupply]","5982.8457","279199.47","5982.8457","279199.47","Blue","0","1"
"13938","1285","Blue","7232400.0","(-49.599552154541016, 7.2935590744018555)","545","(-68.9860012678592, 15.17855641880363)","7245960.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2912.315","77661.73","2912.315","77661.73","Blue","0","1"
"13894","2087","Blue","7210800.0","(-34.902427673339844, 27.047218322753906)","1350","(-48.78870391845703, -4.781161785125732)","7255980.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundBomb","Air_Force","[AerialBomb]","4822.7617","265251.9","4822.7617","265251.9","Blue","0","1"
"13951","2020","Blue","7239600.0","(-15.434316635131836, 12.802423477172852)","383","(-61.08972377762449, 13.645044636951534)","7258080.0","(-15.434316961833105, 12.802423162774716)","(-15.434316961833105, 12.802423162774716)","383","Air","airToSeaAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","6133.831","164789.47","6133.831","164789.47","Blue","0","1"
"13951","2030","Blue","7239600.0","(-61.11067199707031, 36.632381439208984)","313","(-61.08972377762449, 13.645044636951534)","7258080.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Air_Force","[AerialAttackAir]","3176.6567","92652.51","3176.6567","92652.51","Blue","0","1"
"13920","1309","Blue","7225200.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-79.99832371276402, -10.286669385302204)","7260060.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5296.472","117699.375","5296.472","117699.375","Blue","0","1"
"13960","1267","Blue","7243200.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-77.81320461291357, 7.026259872939548)","7266780.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2776.983","74052.87","2776.983","74052.87","Blue","0","1"
"13935","1283","Blue","7232400.0","(-49.599552154541016, 7.2935590744018555)","545","(-86.38464164086511, 20.47450425992723)","7267080.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5243.4033","139824.08","5243.4033","139824.08","Red","1","0"
"13901","2025","Blue","7214400.0","(-33.08135986328125, 27.684377670288086)","389","(-86.23612976074219, 20.892833709716797)","7272900.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundBomb","Air_Force","[AerialBomb]","6704.2764","335213.8","6704.2764","335213.8","Blue","0","1"
"13970","2016","Blue","7246800.0","(-61.11067199707031, 36.632381439208984)","313","(-51.62239925108352, 0.3586559924450512)","7286700.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","5157.9316","161185.4","5157.9316","161185.4","Red","1","0"
"13970","2010","Blue","7246800.0","(-15.434316635131836, 12.802423477172852)","383","(-51.62239925108352, 0.3586559924450512)","7286700.0","(-15.434316961833105, 12.802423162774716)","(-15.434316961833105, 12.802423162774716)","383","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","5246.4795","92906.42","5246.4795","92906.42","Red","1","0"
"13977","1261","Blue","7250400.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-45.41727391344159, -3.7627167754120876)","7286820.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5638.87","125308.22","5638.87","125308.22","Blue","0","1"
"14008","2020","Blue","7264800.0","(-15.434316635131836, 12.802423477172852)","383","(-73.11183017533645, 19.714411801919216)","7287780.0","(-15.434316961833105, 12.802423162774716)","(-15.434316961833105, 12.802423162774716)","383","Air","airToSeaAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","7677.1426","206251.56","7677.1426","206251.56","Blue","0","1"
"14008","2030","Blue","7264800.0","(-61.11067199707031, 36.632381439208984)","313","(-73.11183017533645, 19.714411801919216)","7287780.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Air_Force","[AerialAttackAir]","2751.8018","80260.91","2751.8018","80260.91","Blue","0","1"
"13927","1935","Blue","7228800.0","(-33.08135986328125, 27.684377670288086)","389","(-99.5111672538024, 6.113820579046731)","7290180.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","9164.853","190934.47","9164.853","190934.47","Blue","0","1"
