cuvgID,name,team,forces,cuvgFunctions,vehicleCount
"5718","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5719","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5720","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5721","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5722","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5723","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5724","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5725","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_11","Red","Air_Force","[AerialResupply]","1"
"5726","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_12","Red","Air_Force","[AerialResupply]","1"
"5727","red_1_cocom.4_Fourth_Air_Force.4_507th_Air_Refueling_Wing.4_465th_Air_Refueling_Squadron_Air_13","Red","Air_Force","[AerialResupply]","1"
"5728","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5729","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5730","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5731","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5732","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5733","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5734","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5735","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5736","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_76th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5737","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_78th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5738","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_78th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5739","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_78th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5740","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_78th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5741","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_78th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5742","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_78th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5743","red_1_cocom.4_Fourth_Air_Force.4_514th_Air_Mobility_Wing.4_78th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5744","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5745","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5746","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5747","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5748","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5749","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5750","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5751","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5752","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5753","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5754","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5755","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_11","Red","Air_Force","[AerialResupply]","1"
"5756","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_12","Red","Air_Force","[AerialResupply]","1"
"5757","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_13","Red","Air_Force","[AerialResupply]","1"
"5758","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_77th_Air_Refueling_Squadron_Air_14","Red","Air_Force","[AerialResupply]","1"
"5759","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5760","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5761","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5762","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5763","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5764","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5765","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5766","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5767","red_1_cocom.4_Fourth_Air_Force.4_916th_Air_Refueling_Wing.4_911th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5768","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5769","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5770","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5771","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5772","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5773","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5774","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5775","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5776","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5777","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5778","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5779","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_11","Red","Air_Force","[AerialResupply]","1"
"5780","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_12","Red","Air_Force","[AerialResupply]","1"
"5781","red_1_cocom.4_Fourth_Air_Force.4_927th_Air_Refueling_Wing.4_63rd_Air_Refueling_Squadron_Air_13","Red","Air_Force","[AerialResupply]","1"
"5782","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5783","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5784","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5785","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5786","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5787","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5788","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5789","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5790","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5791","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5792","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5793","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_11","Red","Air_Force","[AerialResupply]","1"
"5794","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_18th_Air_Refueling_Squadron_Air_12","Red","Air_Force","[AerialResupply]","1"
"5795","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_905th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5796","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_905th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5797","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_905th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5798","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_905th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5799","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_905th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5800","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_905th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5801","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_905th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5802","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_905th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5803","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5804","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5805","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5806","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5807","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5808","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5809","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5810","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5811","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5812","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5813","red_1_cocom.4_Fourth_Air_Force.4_931st_Air_Refueling_Wing.4_924th_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5814","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5815","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5816","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5817","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5818","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5819","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5820","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5821","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5822","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5823","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5824","red_1_cocom.4_Fourth_Air_Force.4_940th_Air_Refueling_Wing.4_314th_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5825","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5826","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5827","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5828","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5829","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5830","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5831","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5832","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5833","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5834","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_2nd_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5835","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5836","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5837","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5838","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5839","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5840","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5841","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5842","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5843","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5844","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5845","red_1_cocom.2_Eighteenth_Air_Force.2_305th_Air_Mobility_Wing.2_32nd_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5846","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5847","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5848","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5849","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5850","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5851","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5852","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5853","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5854","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5855","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5856","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5857","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_11","Red","Air_Force","[AerialResupply]","1"
"5858","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_12","Red","Air_Force","[AerialResupply]","1"
"5859","red_1_cocom.2_Eighteenth_Air_Force.2_375th_Air_Mobility_Wing.2_906th_Air_Refueling_Squadron_Air_13","Red","Air_Force","[AerialResupply]","1"
"5860","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5861","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5862","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5863","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5864","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5865","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5866","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
"5867","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_7","Red","Air_Force","[AerialResupply]","1"
"5868","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_8","Red","Air_Force","[AerialResupply]","1"
"5869","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_9","Red","Air_Force","[AerialResupply]","1"
"5870","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_50th_Air_Refueling_Squadron_Air_10","Red","Air_Force","[AerialResupply]","1"
"5871","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_91st_Air_Refueling_Squadron_Air_0","Red","Air_Force","[AerialResupply]","1"
"5872","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_91st_Air_Refueling_Squadron_Air_1","Red","Air_Force","[AerialResupply]","1"
"5873","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_91st_Air_Refueling_Squadron_Air_2","Red","Air_Force","[AerialResupply]","1"
"5874","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_91st_Air_Refueling_Squadron_Air_3","Red","Air_Force","[AerialResupply]","1"
"5875","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_91st_Air_Refueling_Squadron_Air_4","Red","Air_Force","[AerialResupply]","1"
"5876","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_91st_Air_Refueling_Squadron_Air_5","Red","Air_Force","[AerialResupply]","1"
"5877","red_1_cocom.2_Eighteenth_Air_Force.2_6th_Air_Refueling_Wing.2_91st_Air_Refueling_Squadron_Air_6","Red","Air_Force","[AerialResupply]","1"
